gait_e_mode,2.47242937185
balance_acc_mean,2.40372460511
balance_r_mean,2.40372460415
gait_y_meanTKEO,2.37220383144
gait_x_iqr,2.33285205675
balance_z_dfa,2.32938131118
gait_acc_dfc_amp,2.31639740572
gait_r_dfc_amp,2.3163973937
gait_y_z_xEn,2.26335869489
gait_x_z_xEn,2.24761983106
move_median,2.24187703094
move_mode,2.19027864884
gait_y_dfc_amp,2.15546354456
scaled_xy_left_mi,2.14260491962
balance_a_dfc,2.1381203298
gait_a_mse,2.13643302923
gait_y_q1,2.11718314362
scaled_y_std,2.10867233361
scaled_y_right_dfa,2.1061755918
scaled_x_right_zcr,2.05996452757
scaled_y_right_zcr,2.05670455289
scaled_x_left_std,2.05362862804
balance_a_e_mi,2.04517411984
gait_x_dfc_amp,2.00189065169
scaled_x_right_median,1.9993565581
gait_z_range,1.97509995417
gait_y_s,1.93931547643
scaled_y_right_mode,1.9206729649
scaled_xy_left_xEn,1.90951067524
scaled_y_ar1,1.84443884052
move_En,1.82299886446
gait_z_acc_xcorr,1.8019482798
gait_acc_q3,1.77164382642
gait_r_q3,1.77164382637
stay_dfa,1.75092389356
length,1.73915309175
balance_z_acc_xcorr,1.72020538983
scaled_y_zcr,1.71789503188
gait_y_acc_xEn,1.71048896643
balance_a_mode,1.69183111417
scaled_x_median,1.67880966674
balance_y_range,1.66199040956
gait_a_ar1,1.65491288118
gait_r_std,1.64710776176
gait_acc_std,1.64710775566
touch_iqr,1.62201164637
balance_e_r_xcorr,1.60575761864
balance_y_acc_mi,1.58743216862
scaled_x_right_s,1.56571862015
gait_y_acc_mi,1.56315330146
balance_x_dfc,1.56300479265
gait_z_dfc_amp,1.55720643641
gait_e_median,1.55044925233
scaled_x_left_median,1.54714101982
gait_r_median,1.54229821918
gait_acc_median,1.54229821601
gait_e_dfa,1.53825881143
balance_r_q1,1.49906227305
balance_acc_q1,1.49906227244
gait_a_r_xcorr,1.49731525319
gait_x_q3,1.45299452162
gait_z_iqr,1.44219040659
balance_a_e_xEn,1.43442524267
balance_y_q3,1.43427723756
pitch,1.42935947304
balance_x_mode,1.4205599295
scaled_x_left_dfc_amp,1.4132029889
touch_median,1.41269125246
balance_acc_q3,1.39273858149
balance_r_q3,1.3927385773
move_std,1.38639664994
touch_q3,1.37852218568
scaled_y_dfc_amp,1.32083680133
gait_e_iqr,1.31991205974
gait_a_r_xEn,1.31501985723
balance_x_y_xcorr,1.31299762553
touch_sum,1.31296283051
balance_a_e_xcorr,1.24591340183
scaled_x_left_zcr,1.24393887579
touch_k,1.23052879718
stay_median,1.22771652338
move_s,1.21034844493
gait_x_y_xcorr,1.20831251498
scaled_x_left_s,1.18117726601
gait_a_mode,1.13844786699
gait_e_dfc,1.13730337165
scaled_x_right_mode,1.13587774682
scaled_x_left_meanTKEO,1.12147689648
scaled_y_right_ar1,1.10352392488
scaled_x_right_q1,1.09921862553
gait_z_ar1,1.08705038018
balance_y_dfa,1.07328496189
balance_e_mse,1.04852749979
t_mi,1.03249694883
scaled_x_right_ar1,1.02476873182
touch_En,0.99197781298
gait_x_y_xEn,0.979531895735
gait_x_mode,0.978525518496
scaled_x_right_range,0.974294309935
scaled_xy_xcorr,0.954250404925
gait_y_dfc,0.953852178156
t_xEn,0.952706979909
balance_e_r_xEn,0.95014575042
scaled_x_left_dfa,0.950106627978
gait_e_k,0.915149156233
scaled_y_left_std,0.913595114631
scaled_y_dfa,0.901275221072
balance_e_std,0.893016636939
scaled_xy_right_mi,0.890691640925
scaled_xy_left_xcorr,0.882529292283
gait_a_dfa,0.872441368619
balance_r_std,0.868308360605
balance_acc_std,0.868308359988
gait_z_dfc,0.86282405321
scaled_y_right_dfc_amp,0.859401253582
scaled_x_right_dfc_amp,0.854779891574
balance_z_std,0.851542840645
stay_iqr,0.84966215493
balance_z_mse,0.849177191521
gait_a_q3,0.830398157767
scaled_y_left_dfa,0.826265533253
balance_e_mode,0.825412991743
scaled_y_median,0.802957529053
pitch_p1_0,0.776292173262
scaled_x_dfa,0.773557426874
amp_dfa,0.768090512998
scaled_x_left_k,0.766464827234
scaled_y_iqr,0.760452934192
touch_q1,0.755570305976
scaled_y_left_mode,0.748368291931
stay_std,0.739272812395
gait_acc_s,0.736717194721
gait_r_s,0.736717179726
gait_z_meanTKEO,0.71282565954
gait_x_z_mi,0.705125688304
scaled_x_left_mode,0.69144974006
stay_q1,0.680772582274
move_dfa,0.675847434721
scaled_y_left_k,0.658054734151
balance_z_iqr,0.6539090949
gait_a_s,0.638275674354
gait_y_iqr,0.636870578949
balance_x_z_xcorr,0.630773383721
t_xcorr,0.626569854775
balance_e_iqr,0.614026026884
stay_q3,0.584275201314
scaled_xy_right_xcorr,0.582869061744
touch_mode,0.56616708939
balance_x_acc_xEn,0.56560878991
scaled_x_left_q1,0.555877587257
scaled_y_mode,0.554550132316
scaled_x_right_std,0.528312749052
gait_z_s,0.518095717836
amp_p1_1,0.501082718564
gait_x_dfc,0.494531084084
gait_x_acc_xcorr,0.482734429
touch_range,0.478100029958
gait_a_e_xEn,0.475620216527
gait_x_acc_xEn,0.465676137419
balance_z_ar1,0.46474472963
balance_e_range,0.447520160908
scaled_x_right_dfc,0.444122570605
move_mse,0.439573720887
gait_e_dfc_amp,0.438989693254
scaled_y_left_iqr,0.42607455652
amp_std,0.418938984755
balance_z_dfc,0.413961379926
scaled_x_k,0.406431536446
scaled_y_s,0.388014139356
balance_y_iqr,0.370593980064
gait_x_ar1,0.367781030536
gait_a_iqr,0.366093468779
balance_acc_dfc,0.365069461578
balance_r_dfc,0.365069459577
scaled_x_left_ar1,0.362358377623
gait_y_k,0.356080151135
scaled_y_left_s,0.35308330076
balance_r_dfa,0.349775831562
balance_acc_dfa,0.349756810736
scaled_y_k,0.340589790938
gait_e_ar1,0.337648953651
gait_a_q1,0.335951849233
gait_r_k,0.33273492272
gait_acc_k,0.332734922207
gait_x_s,0.331870694261
balance_a_range,0.330876674804
balance_r_range,0.322108651537
balance_acc_range,0.32210864621
gait_e_r_xcorr,0.308588340326
move_range,0.308293739013
gait_x_k,0.297840231318
touch_std,0.295978960938
gait_r_ar1,0.285950242389
gait_acc_ar1,0.285950235643
pitch_p2_0,0.274170994004
scaled_xy_mi,0.273251249824
scaled_x_right_k,0.272641350601
gait_y_range,0.270729002945
scaled_x_left_iqr,0.262186313746
